DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF,LINENAME
2020-02-21,18 ST,40.741096,-73.997877,15782,11110,1
2020-02-21,181 ST,40.849495,-73.933632,11888,11020,1
2020-02-21,181 ST,40.851686,-73.937967,19794,19730,A
2020-02-21,182-183 ST,40.856085,-73.900695,4595,1986,BD
2020-02-21,183 ST,40.858389,-73.903828,4967,2952,4
2020-02-21,190 ST,40.859022,-73.934190,4933,1677,A
2020-02-21,191 ST,40.855176,-73.929384,1396,1746,1
2020-02-21,2 AVE,40.723291,-73.989873,33812,37404,F
2020-02-21,20 AVE,40.604798,-73.998456,4859,1356,D
2020-02-21,20 AVE,40.617373,-73.985088,3222,2848,N
2020-02-21,207 ST,40.864653,-73.918719,4890,2366,1
2020-02-21,21 ST,40.754100,-73.942580,10551,6602,F
2020-02-21,215 ST,40.869359,-73.915329,1537,645,1
2020-02-21,219 ST,40.883767,-73.862736,2924,1368,25
2020-02-21,22 AVE-BAY PKY,40.620907,-73.975453,1000,327,F
2020-02-21,225 ST,40.887887,-73.860505,3438,1944,25
2020-02-21,23 ST,40.740088,-73.986429,110604,88264,6
2020-02-21,23 ST,40.744071,-73.995624,26626,23646,1
2020-02-21,23 ST,40.745924,-73.998005,64011,44028,CE
2020-02-21,23 ST-5 AVE,40.741006,-73.989315,42448,24776,NR
2020-02-21,23 ST-6 AVE,40.742868,-73.992770,16210,11149,FM
2020-02-21,23 ST-6 AVE,40.742981,-73.992727,13483,14661,FM
2020-02-21,231 ST,40.878867,-73.904858,8508,1150,1
2020-02-21,233 ST,40.893386,-73.857265,4369,1463,25
2020-02-21,238 ST,40.884821,-73.900759,3900,380,1
2020-02-21,242 ST,40.889185,-73.898549,6883,2701,1
2020-02-21,25 AVE,40.597873,-73.986955,4151,1038,D
2020-02-21,25 ST,40.660430,-73.997944,673,2014,R
2020-02-21,25 ST,40.660481,-73.998059,2880,862,R
2020-02-21,28 ST,40.743095,-73.984251,60243,59325,6
2020-02-21,28 ST,40.747224,-73.993360,28940,20074,1
2020-02-21,28 ST-BROADWAY,40.745574,-73.988682,25490,29642,NR
2020-02-21,3 AVE,40.733243,-73.987169,12866,13350,L
2020-02-21,33 ST,40.746119,-73.981826,109252,89052,6
2020-02-21,33 ST/RAWSON ST,40.744558,-73.930993,13894,13326,7
2020-02-21,34 ST-HERALD SQ,40.749533,-73.987899,306395,288913,BDFMNQR
2020-02-21,34 ST-HUDSON YD,40.755882,-74.001910,19593,20074,7
2020-02-21,34 ST-PENN STA,40.750264,-73.992984,89638,87268,123ACE
2020-02-21,34 ST-PENN STA,40.750329,-73.991096,121580,139604,123
2020-02-21,34 ST-PENN STA,40.752247,-73.993456,343427,325272,ACE
2020-02-21,36 ST,40.655150,-74.003477,12642,7505,DNR
2020-02-21,36 ST,40.752020,-73.928740,8516,5764,MR
2020-02-21,4 AVE,40.670320,-73.988757,11659,10516,DFGMNR
2020-02-21,40 ST-LOWERY ST,40.743778,-73.923998,9011,7402,7
2020-02-21,42 ST-BRYANT PK,40.754198,-73.984573,121932,126651,BDFM7
2020-02-21,42 ST-GRD CNTRL,40.751849,-73.976945,398593,392873,4567S
2020-02-21,42 ST-PA BUS TE,40.757303,-73.989787,264817,229538,ACENQRS1237
2020-02-21,42 ST-TIMES SQ,40.755905,-73.986504,411124,421951,1237ACENQRS
2020-02-21,45 ST,40.648866,-74.010086,6818,3572,R
2020-02-21,46 ST,40.756312,-73.913333,23406,18804,MR
2020-02-21,46 ST-BLISS ST,40.743079,-73.918419,24348,18950,7
2020-02-21,47-50 ST-ROCK,40.758652,-73.981311,179334,193122,BDFM
2020-02-21,49 ST-7 AVE,40.760139,-73.984112,90284,72296,NQR
2020-02-21,5 AVE-53 ST,40.760179,-73.975196,54098,61074,EM
2020-02-21,5 AVE-59 ST,40.764909,-73.973372,28910,21562,NQR
2020-02-21,5 AVE-BRYANT PK,40.753824,-73.981966,25878,23588,7BDFM
2020-02-21,50 ST,40.636232,-73.994765,2932,2588,D
2020-02-21,50 ST,40.761675,-73.983908,48008,50374,1
2020-02-21,50 ST,40.762439,-73.985989,38330,26572,CE
2020-02-21,51 ST,40.757108,-73.971870,60378,71112,6
2020-02-21,52 ST-LINCOLN,40.744103,-73.912497,5729,5622,7
2020-02-21,53 ST,40.644959,-74.014034,8566,8775,R
2020-02-21,55 ST,40.631412,-73.995473,1802,800,D
2020-02-21,57 ST,40.763625,-73.977449,15158,14424,F
2020-02-21,57 ST-7 AVE,40.764755,-73.980646,68986,51172,NQR
2020-02-21,59 ST,40.641426,-74.017972,19666,10290,NR
2020-02-21,59 ST,40.762796,-73.967686,47702,65252,456NQR
2020-02-21,59 ST-COLUMBUS,40.768110,-73.981891,189015,164943,1ABCD
2020-02-21,6 AVE,40.737348,-73.996900,21482,22936,FLM123
2020-02-21,61 ST/WOODSIDE,40.745623,-73.902969,15738,17462,7
2020-02-21,63 DR-REGO PARK,40.729869,-73.861610,28516,10800,MR
2020-02-21,65 ST,40.749663,-73.898485,3242,2278,MR
2020-02-21,66 ST-LINCOLN,40.773424,-73.982234,58014,61080,1
2020-02-21,67 AVE,40.726462,-73.852630,15596,7522,MR
2020-02-21,68ST-HUNTER COL,40.768143,-73.964016,23860,19218,6
2020-02-21,69 ST-FISK AVE,40.746325,-73.896403,4616,4784,7
2020-02-21,7 AV-PARK SLOPE,40.666276,-73.980324,10324,5418,FG
2020-02-21,7 AVE,40.677172,-73.972514,9101,8952,BQ
2020-02-21,7 AVE-53 ST,40.762877,-73.981590,36908,43662,BDE
2020-02-21,71 ST,40.619588,-73.998842,4925,1418,D
2020-02-21,72 ST,40.775545,-73.976398,7891,7201,BC
2020-02-21,72 ST,40.778575,-73.981912,67996,67402,123
2020-02-21,72 ST-2 AVE,40.784318,-73.947152,30299,26780,Q
2020-02-21,74 ST-BROADWAY,40.746655,-73.891361,50669,41558,EFMR7
2020-02-21,75 AVE,40.718477,-73.837223,3251,934,EF
2020-02-21,77 ST,40.629702,-74.025514,5334,2015,R
2020-02-21,77 ST,40.773636,-73.959875,47538,50510,6
2020-02-21,79 ST,40.613513,-74.000645,5624,1537,D
2020-02-21,79 ST,40.783872,-73.979938,27556,13452,1
2020-02-21,8 AVE,40.635011,-74.011717,10428,11374,N
2020-02-21,8 AVE,40.740388,-74.002104,41934,37388,ACEL
2020-02-21,8 ST-B'WAY NYU,40.730348,-73.992705,35160,25838,NR
2020-02-21,81 ST-MUSEUM,40.781435,-73.972149,24198,21668,BC
2020-02-21,82 ST-JACKSON H,40.747647,-73.883786,13846,16155,7
2020-02-21,86 ST,40.592676,-73.978243,2288,2266,N
2020-02-21,86 ST,40.622715,-74.028368,20036,15652,R
2020-02-21,86 ST,40.779485,-73.955541,80798,79932,456
2020-02-21,86 ST,40.785822,-73.968952,19772,17618,BC
2020-02-21,86 ST,40.788844,-73.975990,50355,53685,1
2020-02-21,86 ST-2 AVE,40.777891,-73.951787,25678,16559,Q
2020-02-21,9 AVE,40.646343,-73.994551,5040,5112,D
2020-02-21,9 ST,40.670320,-73.988757,11659,10516,DFGMNR
2020-02-21,90 ST-ELMHURST,40.748541,-73.876791,15441,7331,7
2020-02-21,96 ST,40.785822,-73.950970,15722,5993,6
2020-02-21,96 ST,40.791654,-73.964682,17692,14176,BC
2020-02-21,96 ST,40.793880,-73.972363,62958,66526,123
2020-02-21,96 ST-2 AVE,40.768799,-73.958424,18469,13549,Q
2020-02-21,ALABAMA AVE,40.677107,-73.898871,1962,2149,J
2020-02-21,ALLERTON AVE,40.865481,-73.867393,4732,2013,25
2020-02-21,AQUEDUCT TRACK,40.668221,-73.834026,1513,198,A
2020-02-21,AQUEDUCT-N CNDT,40.668234,-73.834058,803,1661,A
2020-02-21,ASTOR PLACE,40.730056,-73.991042,32896,39668,6
2020-02-21,ATLANTIC AVE,40.675496,-73.902819,1396,655,L
2020-02-21,ATLANTIC AVE,40.684063,-73.977417,123756,130833,2345BDNQR
2020-02-21,AVE H,40.629164,-73.961678,2740,2275,BQ
2020-02-21,AVE I,40.625305,-73.975732,1551,869,F
2020-02-21,AVE J,40.625028,-73.960819,5161,2550,BQ
2020-02-21,AVE M,40.617568,-73.959360,4849,1669,BQ
2020-02-21,AVE N,40.615174,-73.974166,5608,2508,F
2020-02-21,AVE P,40.609147,-73.972986,2240,1006,F
2020-02-21,AVE U,40.596065,-73.973329,1572,771,F
2020-02-21,AVE U,40.597482,-73.979359,3305,2572,N
2020-02-21,AVE U,40.599307,-73.955916,7012,2485,BQ
2020-02-21,AVE X,40.589547,-73.974295,2600,1450,F
2020-02-21,BAY 50 ST,40.588879,-73.983629,2304,267,D
2020-02-21,BAY PARKWAY,40.601898,-73.993821,7207,6770,D
2020-02-21,BAY PKY-22 AVE,40.612006,-73.982009,12444,8540,N
2020-02-21,BAY RIDGE AVE,40.634945,-74.023411,7277,4113,R
2020-02-21,BAY RIDGE-95 ST,40.616624,-74.030964,11020,6734,R
2020-02-21,BAYCHESTER AVE,40.878656,-73.838596,3268,458,5
2020-02-21,BEACH 105 ST,40.583542,-73.826430,170,185,AS
2020-02-21,BEACH 25 ST,40.600138,-73.761520,1523,1607,A
2020-02-21,BEACH 36 ST,40.595381,-73.768194,886,903,A
2020-02-21,BEACH 44 ST,40.593214,-73.776433,686,713,A
2020-02-21,BEACH 60 ST,40.592334,-73.788493,1844,1343,A
2020-02-21,BEACH 67 ST,40.590867,-73.797011,2045,1474,A
2020-02-21,BEACH 90 ST,40.588032,-73.813684,674,683,AS
2020-02-21,BEACH 98 ST,40.585514,-73.820143,339,342,AS
2020-02-21,BEDFORD AVE,40.717241,-73.956614,24431,15253,L
2020-02-21,BEDFORD PARK BL,40.873026,-73.886919,13604,8516,BD
2020-02-21,BEDFORD PARK BL,40.873399,-73.890084,3675,3782,4
2020-02-21,BEDFORD/NOSTRAN,40.689636,-73.953459,17236,9484,G
2020-02-21,BEEBE-39 AVE,40.753076,-73.932710,3057,3271,NQ
2020-02-21,BERGEN ST,40.680801,-73.975132,7698,6114,23
2020-02-21,BERGEN ST,40.686154,-73.990881,31677,24981,FG
2020-02-21,BEVERLEY ROAD,40.643982,-73.964510,3222,2725,BQ
2020-02-21,BEVERLY ROAD,40.645089,-73.948975,4053,805,25
2020-02-21,BLEECKER ST,40.725665,-73.995645,14577,6325,6DF
2020-02-21,BOROUGH HALL/CT,40.692404,-73.990151,125864,89560,2345R
2020-02-21,BOTANIC GARDEN,40.670499,-73.958759,875,1409,S2345
2020-02-21,BOWERY,40.720315,-73.994014,3716,3593,JZ
2020-02-21,BOWLING GREEN,40.704782,-74.014099,47207,37293,45
2020-02-21,BOYD-88 ST,40.679857,-73.851492,2539,1124,A
2020-02-21,BRIGHTON BEACH,40.577961,-73.961806,18958,11334,BQ
2020-02-21,BROAD CHANNEL,40.608693,-73.816068,262,55,AS
2020-02-21,BROAD ST,40.706539,-74.011052,23175,8253,JZ
2020-02-21,BROADWAY,40.706100,-73.950348,4576,3537,G
2020-02-21,BROADWAY-31 ST,40.761959,-73.925382,11286,10663,NQ
2020-02-21,BROADWAY-ENY,40.678848,-73.904139,7571,6959,ACJLZ
2020-02-21,BROADWAY/LAFAY,40.725297,-73.996204,45134,62826,BDFQ6
2020-02-21,BRONX PARK EAST,40.848797,-73.868465,2271,907,25
2020-02-21,BROOK AVE,40.808044,-73.919234,10696,10274,6
2020-02-21,BROOKLYN BRIDGE,40.713159,-74.003917,54552,53458,456JZ
2020-02-21,BUHRE AVE,40.846817,-73.832545,3546,3452,6
2020-02-21,BURKE AVE,40.871387,-73.867135,2226,1038,25
2020-02-21,BURNSIDE AVE,40.853390,-73.907733,8793,4659,4
2020-02-21,BUSHWICK AVE,40.682558,-73.905501,2063,1563,L
2020-02-21,CANAL ST,40.718233,-74.000323,9797,4601,JNQRZ6
2020-02-21,CANAL ST,40.718697,-74.000977,67058,60158,JNQRZ6
2020-02-21,CANAL ST,40.720852,-74.005237,37600,31806,ACE
2020-02-21,CANAL ST,40.722819,-74.006267,11450,11706,1
2020-02-21,CARROLL ST,40.680231,-73.994980,20630,9054,FG
2020-02-21,CASTLE HILL AVE,40.834255,-73.851222,5892,6355,6
2020-02-21,CATHEDRL-110 ST,40.800637,-73.958201,13852,6804,BC
2020-02-21,CENTRAL AVE,40.697673,-73.927131,4722,4667,M
2020-02-21,CHAMBERS ST,40.713159,-74.003917,54552,53458,456JZ
2020-02-21,CHAMBERS ST,40.714330,-74.008563,89858,67970,ACE23
2020-02-21,CHAMBERS ST,40.715436,-74.009335,17488,16313,123
2020-02-21,CHAUNCEY ST,40.682867,-73.910480,3242,1615,JZ
2020-02-21,CHRISTOPHER ST,40.733405,-74.002898,19500,20176,1
2020-02-21,CHURCH AVE,40.644039,-73.979541,17492,11166,FG
2020-02-21,CHURCH AVE,40.650494,-73.962836,29418,29022,BQ
2020-02-21,CHURCH AVE,40.650843,-73.949575,8867,2877,25
2020-02-21,CLARK ST,40.697356,-73.992888,5301,2936,23
2020-02-21,CLASSON AVE,40.688855,-73.960025,5614,5229,G
2020-02-21,CLEVELAND ST,40.679938,-73.884687,2593,2902,J
2020-02-21,CLINTON-WASH AV,40.683263,-73.965838,13852,9876,C
2020-02-21,CLINTON-WASH AV,40.688123,-73.966742,5131,2681,G
2020-02-21,CORTELYOU ROAD,40.640905,-73.963866,5698,1435,BQ
2020-02-21,CORTLANDT ST,40.710454,-74.011324,50932,48632,1
2020-02-21,CORTLANDT ST,40.710662,-74.011052,79420,60128,R
2020-02-21,COURT SQ,40.747029,-73.945370,4797,5152,7
2020-02-21,COURT SQ,40.747257,-73.945112,33304,25314,EMG
2020-02-21,COURT SQ-23 ST,40.747257,-73.945112,16652,12657,EMG
2020-02-21,CRESCENT ST,40.683209,-73.873765,4081,4600,JZ
2020-02-21,CROWN HTS-UTICA,40.669279,-73.932967,47162,36238,34
2020-02-21,CYPRESS AVE,40.805737,-73.914471,6360,4976,6
2020-02-21,CYPRESS HILLS,40.689945,-73.872564,1264,740,J
2020-02-21,DEKALB AVE,40.690612,-73.981848,19776,7904,BDNQR
2020-02-21,DEKALB AVE,40.703839,-73.918440,11131,2591,L
2020-02-21,DELANCEY ST,40.718380,-73.987813,51550,41514,FJMZ
2020-02-21,DITMARS BL-31 S,40.774984,-73.912067,15928,14069,NQ
2020-02-21,DITMAS AVE,40.636150,-73.978179,7256,3966,F
2020-02-21,DYCKMAN ST,40.860523,-73.925575,5902,2946,1
2020-02-21,DYCKMAN-200 ST,40.865286,-73.926980,6353,198,A
2020-02-21,DYRE AVE,40.888244,-73.830850,4481,4482,5
2020-02-21,E 143 ST,40.808742,-73.907690,1612,1688,6
2020-02-21,E 149 ST,40.812104,-73.904085,9326,8742,6
2020-02-21,E 177 ST-PARKCH,40.833246,-73.860805,13103,14138,6
2020-02-21,E 180 ST,40.841882,-73.873551,6682,5540,25
2020-02-21,E TREMONT AVE,40.840097,-73.879774,12138,8680,25
2020-02-21,EAST 105 ST,40.650625,-73.899558,2946,3132,L
2020-02-21,EAST BROADWAY,40.713647,-73.990152,25304,13930,F
2020-02-21,EASTERN PKWY,40.672013,-73.964360,3840,4358,23
2020-02-21,ELDER AVE,40.828894,-73.879559,5788,6145,6
2020-02-21,ELDERTS LANE,40.691320,-73.867135,3008,1815,JZ
2020-02-21,ELMHURST AVE,40.742445,-73.882005,11689,3231,MR
2020-02-21,ESSEX ST,40.718380,-73.987813,25775,20757,FJMZ
2020-02-21,EUCLID AVE,40.675382,-73.872070,9232,2901,AC
2020-02-21,FAR ROCKAWAY,40.603983,-73.755383,4215,4461,A
2020-02-21,FLATBUSH AVE,40.632836,-73.947642,54150,35193,25
2020-02-21,FLUSHING AVE,40.700244,-73.941658,8511,5051,JM
2020-02-21,FLUSHING AVE,40.700374,-73.950284,4554,4870,G
2020-02-21,FORDHAM ROAD,40.862803,-73.901034,22926,12860,BD
2020-02-21,FORDHAM ROAD,40.862941,-73.901199,8637,1960,4
2020-02-21,FOREST AVE,40.704424,-73.903077,4167,3197,M
2020-02-21,FOREST HILLS-71,40.721681,-73.844390,74517,40302,EFMR
2020-02-21,FOREST PARKWAY,40.692304,-73.860151,3512,1712,J
2020-02-21,FRANKLIN AVE,40.670711,-73.958051,13161,7615,2345S
2020-02-21,FRANKLIN AVE,40.681159,-73.956056,11762,12248,ACS
2020-02-21,FRANKLIN ST,40.719323,-74.006953,10612,6612,1
2020-02-21,FREEMAN ST,40.829966,-73.891876,7986,7372,25
2020-02-21,FRESH POND ROAD,40.706181,-73.895910,5779,6313,M
2020-02-21,FT HAMILTON PKY,40.631428,-74.005387,10868,6156,N
2020-02-21,FT HAMILTON PKY,40.640872,-73.994229,3605,2263,D
2020-02-21,FT HAMILTON PKY,40.650722,-73.975818,10100,3700,FG
2020-02-21,FULTON ST,40.687130,-73.975346,4738,4672,G
2020-02-21,FULTON ST,40.709938,-74.007983,375614,333256,2345ACJZ
2020-02-21,GATES AVE,40.689652,-73.922281,6813,3006,JZ
2020-02-21,GRAHAM AVE,40.714590,-73.944104,17950,11228,L
2020-02-21,GRAND ARMY PLAZ,40.675219,-73.971012,6447,2460,23
2020-02-21,GRAND AV-NEWTON,40.736998,-73.877242,17370,9903,MR
2020-02-21,GRAND ST,40.711874,-73.940670,11756,10792,L
2020-02-21,GRAND ST,40.718542,-73.994164,22907,17938,BD
2020-02-21,GRAND-30 AVE,40.766843,-73.921423,13965,11295,NQ
2020-02-21,GRANT AVE,40.677107,-73.865376,5281,4569,A
2020-02-21,GREENPOINT AVE,40.731324,-73.954425,20970,17108,G
2020-02-21,GREENWOOD-111,40.684364,-73.832181,4606,1766,A
2020-02-21,GUN HILL ROAD,40.877796,-73.866341,2189,1854,5
2020-02-21,GUN HILL ROAD,40.877796,-73.866255,6331,7063,25
2020-02-21,HALSEY ST,40.686170,-73.916337,6060,2983,J
2020-02-21,HALSEY ST,40.695607,-73.904021,14424,8642,L
2020-02-21,HEWES ST,40.706994,-73.953481,3350,3096,JM
2020-02-21,HIGH ST,40.699316,-73.990474,18650,22556,AC
2020-02-21,HOUSTON ST,40.728202,-74.005344,54872,39424,1
2020-02-21,HOWARD BCH-JFK,40.660476,-73.830301,3848,348,A
2020-02-21,HOYT ST,40.690545,-73.985065,2934,3668,23
2020-02-21,HOYT ST,40.690547,-73.985066,4395,2433,23
2020-02-21,HOYT ST-ASTORIA,40.770426,-73.917614,8087,6459,NQ
2020-02-21,HOYT/SCHERMER,40.688465,-73.985474,10965,9232,ACG
2020-02-21,HUDSON-80 ST,40.679369,-73.858960,7542,4304,A
2020-02-21,HUNTERS PT AVE,40.742380,-73.948889,6234,5267,7
2020-02-21,HUNTS POINT AVE,40.820889,-73.890567,9913,8109,6
2020-02-21,INTERVALE-163,40.822172,-73.896747,2749,2871,25
2020-02-21,INWOOD-207 ST,40.868045,-73.919921,18726,9534,A
2020-02-21,JACKSON AVE,40.816505,-73.907797,4511,904,25
2020-02-21,JAMAICA CENTER,40.702131,-73.801110,64030,57978,EJZ
2020-02-21,JAMAICA-179 ST,40.712622,-73.783815,38600,15664,F
2020-02-21,JAMAICA-VAN WYC,40.702566,-73.816859,4075,4635,E
2020-02-21,JAY ST-METROTEC,40.692182,-73.985935,7716,5692,R
2020-02-21,JAY ST-METROTEC,40.692338,-73.987342,66528,50230,ACF
2020-02-21,JEFFERSON ST,40.706636,-73.922925,7478,1818,L
2020-02-21,JFK HOWARD BCH,40.660476,-73.830301,4670,5256,A
2020-02-21,JFK JAMAICA CT1,40.643942,-73.782356,8441,7051,E
2020-02-21,JUNCTION BLVD,40.749143,-73.869452,20417,21048,7
2020-02-21,JUNIUS ST,40.663419,-73.902454,2112,2529,3
2020-02-21,KINGS HIGHWAY,40.603234,-73.972342,7068,6964,F
2020-02-21,KINGS HIGHWAY,40.603967,-73.980668,4588,4555,N
2020-02-21,KINGS HIGHWAY,40.608691,-73.957772,53421,44742,BQ
2020-02-21,KINGSBRIDGE RD,40.866974,-73.893485,15194,11940,BD
2020-02-21,KINGSBRIDGE RD,40.867899,-73.897326,7530,3896,4
2020-02-21,KINGSTON AVE,40.669409,-73.942173,4669,3819,3
2020-02-21,KINGSTON-THROOP,40.679921,-73.940858,12568,11374,C
2020-02-21,KNICKERBOCKER,40.698666,-73.919685,4491,5213,M
2020-02-21,KOSCIUSZKO ST,40.693329,-73.928826,5228,1994,J
2020-02-21,LAFAYETTE AVE,40.686170,-73.973908,4699,2197,C
2020-02-21,LEFFERTS BLVD,40.685975,-73.824713,6778,5578,A
2020-02-21,LEXINGTON AVE,40.762796,-73.967686,23851,32626,456NQR
2020-02-21,LEXINGTON AVE,40.764763,-73.966291,20268,21030,F
2020-02-21,LEXINGTON-53 ST,40.757530,-73.969102,68342,71738,EM6
2020-02-21,LIBERTY AVE,40.674552,-73.896554,2338,1115,C
2020-02-21,LIVONIA AVE,40.663801,-73.900444,2584,2071,L
2020-02-21,LONGWOOD AVE,40.816083,-73.896060,2688,3286,6
2020-02-21,LORIMER ST,40.703855,-73.947387,4927,3811,JM
2020-02-21,LORIMER ST,40.713875,-73.951592,13989,7107,GL
2020-02-21,MAIN ST,40.759578,-73.830056,103010,91956,7
2020-02-21,MARBLE HILL-225,40.874551,-73.909879,4394,1037,1
2020-02-21,MARCY AVE,40.708377,-73.957751,27746,22944,JMZ
2020-02-21,METROPOLITAN AV,40.711353,-73.889580,3242,3106,M
2020-02-21,METROPOLITAN AV,40.713875,-73.951592,13989,7107,GL
2020-02-21,METS-WILLETS PT,40.754622,-73.845625,7146,7536,7
2020-02-21,MIDDLETOWN ROAD,40.843635,-73.836687,1751,1723,6
2020-02-21,MONTROSE AVE,40.707889,-73.940005,6470,3449,L
2020-02-21,MORGAN AVE,40.706148,-73.933160,7107,3734,L
2020-02-21,MORRIS PARK,40.854137,-73.860977,2320,2263,5
2020-02-21,MORRISON AVE,40.829495,-73.874559,5723,5001,6
2020-02-21,MOSHOLU PARKWAY,40.879630,-73.884666,6885,2070,4
2020-02-21,MT EDEN AVE,40.844406,-73.914621,4565,2699,4
2020-02-21,MURRAY ST-B'WAY,40.713086,-74.007232,5984,2975,R
2020-02-21,MYRTLE AVE,40.697266,-73.935692,12142,7128,JMZ
2020-02-21,MYRTLE AVE,40.699707,-73.911810,36472,22218,LM
2020-02-21,MYRTLE-WILLOUGH,40.694568,-73.949046,11534,6260,G
2020-02-21,NASSAU AV,40.724608,-73.951271,9602,10052,G
2020-02-21,NECK ROAD,40.595234,-73.955090,4129,1142,BQ
2020-02-21,NEPTUNE AVE,40.580992,-73.974531,1285,511,F
2020-02-21,NEREID AVE,40.898382,-73.854389,2999,1253,25
2020-02-21,NEVINS ST,40.688269,-73.980453,18194,18814,2345
2020-02-21,NEW LOTS AVE,40.658748,-73.899472,3563,3848,L
2020-02-21,NEW LOTS AVE,40.666252,-73.884087,4914,5126,3
2020-02-21,NEW UTRECHT AVE,40.625419,-73.996632,9124,6732,ND
2020-02-21,NEWKIRK AVE,40.635059,-73.962793,9640,9110,BQ
2020-02-21,NEWKIRK AVE,40.639961,-73.948352,13288,8776,25
2020-02-21,NORTHERN BLVD,40.752898,-73.905973,12748,10858,MR
2020-02-21,NORWOOD AVE,40.681598,-73.880074,2701,3019,JZ
2020-02-21,NORWOOD-205 ST,40.874827,-73.878872,15698,10536,D
2020-02-21,NOSTRAND AVE,40.669735,-73.950455,3737,3736,3
2020-02-21,NOSTRAND AVE,40.680410,-73.950326,32934,25712,AC
2020-02-21,OCEAN PARKWAY,40.576298,-73.968523,5178,2054,Q
2020-02-21,OXFORD-104 ST,40.681745,-73.837631,1652,592,A
2020-02-21,PACIFIC ST,40.684063,-73.977417,41252,43611,BDNQR2345
2020-02-21,PARK PLACE,40.674910,-73.957794,1487,1619,S
2020-02-21,PARK PLACE,40.713061,-74.008777,44929,33985,23ACE
2020-02-21,PARKSIDE AVE,40.655053,-73.961227,5699,3882,BQ
2020-02-21,PARSONS BLVD,40.707564,-73.803326,11588,11216,F
2020-02-21,PELHAM BAY PARK,40.852465,-73.828125,6504,3561,6
2020-02-21,PELHAM PARKWAY,40.857188,-73.867607,15424,7554,25
2020-02-21,PELHAM PARKWAY,40.858973,-73.855355,2969,2185,5
2020-02-21,PENNSYLVANIA AV,40.664884,-73.894258,3902,2004,3
2020-02-21,PRESIDENT ST,40.667879,-73.950648,3405,3659,25
2020-02-21,PRINCE ST-B'WAY,40.724332,-73.997684,25196,25716,NR
2020-02-21,PROSPECT AVE,40.665438,-73.992856,5238,4114,R
2020-02-21,PROSPECT AVE,40.819396,-73.901467,13050,4302,25
2020-02-21,PROSPECT PARK,40.661596,-73.962193,18262,16984,BQS
2020-02-21,QUEENS PLAZA,40.748948,-73.937194,28348,24166,EMR
2020-02-21,QUEENSBORO PLZ,40.750508,-73.940177,13890,4223,7NQ
2020-02-21,RALPH AVE,40.678815,-73.920801,5262,2637,C
2020-02-21,RECTOR ST,40.707222,-74.013391,12664,4226,R
2020-02-21,RECTOR ST,40.707840,-74.013691,14892,10630,1
2020-02-21,RIT-MANHATTAN,40.761268,-73.964016,3196,42,R
2020-02-21,RIT-ROOSEVELT,40.757400,-73.954006,3184,57,R
2020-02-21,ROCKAWAY AVE,40.662541,-73.908763,4279,5008,3
2020-02-21,ROCKAWAY AVE,40.678360,-73.911939,10294,6102,C
2020-02-21,ROCKAWAY BLVD,40.680429,-73.843853,13590,4002,A
2020-02-21,ROCKAWAY PK 116,40.580454,-73.837459,640,739,AS
2020-02-21,ROCKAWAY PKY,40.646660,-73.901832,9957,3901,L
2020-02-21,ROOSEVELT AVE,40.746655,-73.891361,101338,83116,EFMR7
2020-02-21,ROOSEVELT IS,40.759123,-73.953266,6868,6186,F
2020-02-21,SARATOGA AVE,40.661466,-73.916316,4658,5019,3
2020-02-21,SENECA AVE,40.702798,-73.907776,3135,3484,M
2020-02-21,SHEEPSHEAD BAY,40.586810,-73.954167,24866,22992,BQ
2020-02-21,SHEPHERD AVE,40.674161,-73.880761,2656,1559,C
2020-02-21,SIMPSON ST,40.824170,-73.893228,15486,4716,25
2020-02-21,SMITH-9 ST,40.673714,-73.996139,4079,5351,FG
2020-02-21,SOUTH FERRY,40.703082,-74.012983,29972,25591,R1
2020-02-21,SPRING ST,40.722397,-73.997211,21228,26390,6
2020-02-21,SPRING ST,40.726202,-74.003627,26608,5482,CE
2020-02-21,ST LAWRENCE AVE,40.831500,-73.867623,3854,3752,6
2020-02-21,STEINWAY ST,40.756864,-73.920736,26986,21550,MR
2020-02-21,STERLING ST,40.662752,-73.950605,5358,3427,25
2020-02-21,STILLWELL AVE,40.577423,-73.981225,19512,17198,DFNQ
2020-02-21,SUTPHIN BLVD,40.700488,-73.807933,22172,20089,EJZ
2020-02-21,SUTPHIN BLVD,40.705416,-73.810562,7886,5468,F
2020-02-21,SUTTER AVE,40.664591,-73.922668,5825,6729,3
2020-02-21,SUTTER AVE,40.669376,-73.902047,2900,2511,L
2020-02-21,TREMONT AVE,40.850307,-73.905244,17770,10578,BD
2020-02-21,UNION ST,40.677302,-73.983135,13754,10790,R
2020-02-21,UNION TPK-KEW G,40.714444,-73.830979,45698,45698,EF
2020-02-21,UTICA AVE,40.679279,-73.930585,29042,23582,AC
2020-02-21,VAN ALSTON-21ST,40.743973,-73.949876,1757,1845,G
2020-02-21,VAN SICLEN AVE,40.665405,-73.889451,2370,2677,3
2020-02-21,VAN SICLEN AVE,40.672786,-73.890438,2520,2527,C
2020-02-21,VAN SICLEN AVE,40.678018,-73.891726,2286,2440,JZ
2020-02-21,VAN WYCK BLVD,40.709174,-73.820593,4329,2173,EF
2020-02-21,VERNON/JACKSON,40.742624,-73.953545,42228,31113,7
